,ID,N_DCODE,음식코드명
153127,O612232301,529,"된장국,시래기"
153128,O612232301,529,"된장국,시래기"
153129,O612232301,529,"된장국,시래기"
153130,O612232301,529,"된장국,시래기"
153131,O612232301,529,"된장국,시래기"
153132,O612232301,529,"된장국,시래기"
153133,O612232301,529,"된장국,시래기"
153134,O612232301,529,"된장국,시래기"
153135,O612232301,529,"된장국,시래기"
153136,O612232301,529,"된장국,시래기"
153202,P601183004,529,"된장국,시래기"
153203,P601183004,529,"된장국,시래기"
153204,P601183004,529,"된장국,시래기"
153205,P601183004,529,"된장국,시래기"
153206,P601183004,529,"된장국,시래기"
153207,P601183004,529,"된장국,시래기"
153208,P601183004,529,"된장국,시래기"
153209,P601183004,529,"된장국,시래기"
153210,P601183004,529,"된장국,시래기"
153211,P601183004,529,"된장국,시래기"
153212,P601183004,529,"된장국,시래기"
153213,P601183004,529,"된장국,시래기"
153214,P601183004,529,"된장국,시래기"
153215,P601183004,529,"된장국,시래기"
153216,P601183004,529,"된장국,시래기"
153217,P601183004,529,"된장국,시래기"
153218,P601183004,529,"된장국,시래기"
153219,P601183004,529,"된장국,시래기"
153220,P601183004,529,"된장국,시래기"
153221,P601183004,529,"된장국,시래기"
153222,P601183004,529,"된장국,시래기"
153223,P601183004,529,"된장국,시래기"
153224,P601183004,529,"된장국,시래기"
153225,P601183004,529,"된장국,시래기"
153226,P601183004,529,"된장국,시래기"
153227,P601183004,529,"된장국,시래기"
153228,P601183004,529,"된장국,시래기"
153229,P601183004,529,"된장국,시래기"
153230,P601183004,529,"된장국,시래기"
153231,P601183004,529,"된장국,시래기"
153232,P601183004,529,"된장국,시래기"
153233,P601183004,529,"된장국,시래기"
153234,P601183004,529,"된장국,시래기"
153235,P601183004,529,"된장국,시래기"
153236,P601183004,529,"된장국,시래기"
153237,P601183004,529,"된장국,시래기"
153238,P601183004,529,"된장국,시래기"
153239,P601183004,529,"된장국,시래기"
153240,P601183004,529,"된장국,시래기"
153309,R604268001,529,"된장국,시래기"
153310,R604268001,529,"된장국,시래기"
153311,R604268001,529,"된장국,시래기"
153312,R604268001,529,"된장국,시래기"
153313,R604268001,529,"된장국,시래기"
153314,R604268001,529,"된장국,시래기"
153315,R604268001,529,"된장국,시래기"
153316,R604268001,529,"된장국,시래기"
153317,R604268001,529,"된장국,시래기"
153318,R604268001,529,"된장국,시래기"
153319,R604268001,529,"된장국,시래기"
153320,R604268001,529,"된장국,시래기"
153321,R604268001,529,"된장국,시래기"
153322,R604268001,529,"된장국,시래기"
153323,R604268001,529,"된장국,시래기"
153349,R604308801,529,"된장국,시래기"
153350,R604308801,529,"된장국,시래기"
153351,R604308801,529,"된장국,시래기"
153352,R604308801,529,"된장국,시래기"
153353,R604308801,529,"된장국,시래기"
153354,R604308801,529,"된장국,시래기"
153355,R604308801,529,"된장국,시래기"
153356,R604308801,529,"된장국,시래기"
153357,R604308801,529,"된장국,시래기"
153358,R604308801,529,"된장국,시래기"
153359,R604308801,529,"된장국,시래기"
153360,R604308801,529,"된장국,시래기"
153361,R604308801,529,"된장국,시래기"
153362,R604308801,529,"된장국,시래기"
153363,R604308801,529,"된장국,시래기"
153364,R604308801,529,"된장국,시래기"
153365,R604308802,529,"된장국,시래기"
153366,R604308802,529,"된장국,시래기"
153367,R604308802,529,"된장국,시래기"
153368,R604308802,529,"된장국,시래기"
153369,R604308802,529,"된장국,시래기"
153370,R604308802,529,"된장국,시래기"
153371,R604308802,529,"된장국,시래기"
153372,R604308802,529,"된장국,시래기"
153429,A604415901,1384,"콩나물무침,콩나물만,고춧가루제외"
153430,A604415901,1384,"콩나물무침,콩나물만,고춧가루제외"
153431,A604415901,1384,"콩나물무침,콩나물만,고춧가루제외"
153432,A604415901,1384,"콩나물무침,콩나물만,고춧가루제외"
153433,A604415901,1384,"콩나물무침,콩나물만,고춧가루제외"
153434,A604415901,1384,"콩나물무침,콩나물만,고춧가루제외"
153435,A604415901,1384,"콩나물무침,콩나물만,고춧가루제외"
153436,A604415901,1384,"콩나물무침,콩나물만,고춧가루제외"
153437,A604415901,1384,"콩나물무침,콩나물만,고춧가루제외"
153438,A604415901,1384,"콩나물무침,콩나물만,고춧가루제외"
153439,A604415901,1384,"콩나물무침,콩나물만,고춧가루제외"
153440,A604415901,1384,"콩나물무침,콩나물만,고춧가루제외"
153441,A604415901,1384,"콩나물무침,콩나물만,고춧가루제외"
153442,A604415901,1384,"콩나물무침,콩나물만,고춧가루제외"
153443,A604415901,1384,"콩나물무침,콩나물만,고춧가루제외"
153444,A604415901,1384,"콩나물무침,콩나물만,고춧가루제외"
153445,A604415901,1384,"콩나물무침,콩나물만,고춧가루제외"
153446,A604415901,1384,"콩나물무침,콩나물만,고춧가루제외"
153447,A604415902,1384,"콩나물무침,콩나물만,고춧가루제외"
153448,A604415902,1384,"콩나물무침,콩나물만,고춧가루제외"
153449,A604415902,1384,"콩나물무침,콩나물만,고춧가루제외"
153450,A604415902,1384,"콩나물무침,콩나물만,고춧가루제외"
153451,A604415902,1384,"콩나물무침,콩나물만,고춧가루제외"
153452,A604415902,1384,"콩나물무침,콩나물만,고춧가루제외"
153575,A612322405,1384,"콩나물무침,콩나물만,고춧가루제외"
153576,A612322405,1384,"콩나물무침,콩나물만,고춧가루제외"
153577,A612322405,1384,"콩나물무침,콩나물만,고춧가루제외"
153578,A612322405,1384,"콩나물무침,콩나물만,고춧가루제외"
153579,A612322405,1384,"콩나물무침,콩나물만,고춧가루제외"
153580,A612322405,1384,"콩나물무침,콩나물만,고춧가루제외"
153581,A612322405,1384,"콩나물무침,콩나물만,고춧가루제외"
153582,A612322405,1384,"콩나물무침,콩나물만,고춧가루제외"
153583,A612322405,1384,"콩나물무침,콩나물만,고춧가루제외"
153584,A612322405,1384,"콩나물무침,콩나물만,고춧가루제외"
153585,A612322405,1384,"콩나물무침,콩나물만,고춧가루제외"
153586,A612322405,1384,"콩나물무침,콩나물만,고춧가루제외"
153587,A612322405,1384,"콩나물무침,콩나물만,고춧가루제외"
153588,A612322405,1384,"콩나물무침,콩나물만,고춧가루제외"
153788,A628402301,1384,"콩나물무침,콩나물만,고춧가루제외"
153789,A628402301,1384,"콩나물무침,콩나물만,고춧가루제외"
153790,A628402301,1384,"콩나물무침,콩나물만,고춧가루제외"
153791,A628402301,1384,"콩나물무침,콩나물만,고춧가루제외"
153792,A628402301,1384,"콩나물무침,콩나물만,고춧가루제외"
153793,A628402301,1384,"콩나물무침,콩나물만,고춧가루제외"
153996,A637460101,1384,"콩나물무침,콩나물만,고춧가루제외"
153997,A637460101,1384,"콩나물무침,콩나물만,고춧가루제외"
153998,A637460101,1384,"콩나물무침,콩나물만,고춧가루제외"
153999,A637460101,1384,"콩나물무침,콩나물만,고춧가루제외"
154000,A637460101,1384,"콩나물무침,콩나물만,고춧가루제외"
154001,A637460101,1384,"콩나물무침,콩나물만,고춧가루제외"
154076,B609172801,1384,"콩나물무침,콩나물만,고춧가루제외"
154077,B609172801,1384,"콩나물무침,콩나물만,고춧가루제외"
154078,B609172801,1384,"콩나물무침,콩나물만,고춧가루제외"
154079,B609172801,1384,"콩나물무침,콩나물만,고춧가루제외"
154080,B609172801,1384,"콩나물무침,콩나물만,고춧가루제외"
154081,B609172801,1384,"콩나물무침,콩나물만,고춧가루제외"
154082,B609172801,1384,"콩나물무침,콩나물만,고춧가루제외"
154083,B609172801,1384,"콩나물무침,콩나물만,고춧가루제외"
154084,B609172801,1384,"콩나물무침,콩나물만,고춧가루제외"
154085,B609172801,1384,"콩나물무침,콩나물만,고춧가루제외"
154086,B609172801,1384,"콩나물무침,콩나물만,고춧가루제외"
154087,B609172801,1384,"콩나물무침,콩나물만,고춧가루제외"
154088,B609172801,1384,"콩나물무침,콩나물만,고춧가루제외"
154089,B609172801,1384,"콩나물무침,콩나물만,고춧가루제외"
154126,B610240801,1384,"콩나물무침,콩나물만,고춧가루제외"
154127,B610240801,1384,"콩나물무침,콩나물만,고춧가루제외"
154128,B610240801,1384,"콩나물무침,콩나물만,고춧가루제외"
154129,B610240802,1384,"콩나물무침,콩나물만,고춧가루제외"
154130,B610240802,1384,"콩나물무침,콩나물만,고춧가루제외"
154131,B610240802,1384,"콩나물무침,콩나물만,고춧가루제외"
154132,B610240802,1384,"콩나물무침,콩나물만,고춧가루제외"
154133,B610240802,1384,"콩나물무침,콩나물만,고춧가루제외"
154134,B610240802,1384,"콩나물무침,콩나물만,고춧가루제외"
154135,B612223801,1384,"콩나물무침,콩나물만,고춧가루제외"
154136,B612223801,1384,"콩나물무침,콩나물만,고춧가루제외"
154137,B612223801,1384,"콩나물무침,콩나물만,고춧가루제외"
154138,B612223801,1384,"콩나물무침,콩나물만,고춧가루제외"
154139,B612223801,1384,"콩나물무침,콩나물만,고춧가루제외"
154140,B612223801,1384,"콩나물무침,콩나물만,고춧가루제외"
154141,B612223801,1384,"콩나물무침,콩나물만,고춧가루제외"
154142,B612223801,1384,"콩나물무침,콩나물만,고춧가루제외"
154143,B612223801,1384,"콩나물무침,콩나물만,고춧가루제외"
154144,B612223801,1384,"콩나물무침,콩나물만,고춧가루제외"
154145,B612223801,1384,"콩나물무침,콩나물만,고춧가루제외"
154146,B612223801,1384,"콩나물무침,콩나물만,고춧가루제외"
154147,B612223801,1384,"콩나물무침,콩나물만,고춧가루제외"
154148,B612223801,1384,"콩나물무침,콩나물만,고춧가루제외"
154149,B612223801,1384,"콩나물무침,콩나물만,고춧가루제외"
154172,B612341101,1384,"콩나물무침,콩나물만,고춧가루제외"
154173,B612341101,1384,"콩나물무침,콩나물만,고춧가루제외"
154174,B612341101,1384,"콩나물무침,콩나물만,고춧가루제외"
154175,B612341101,1384,"콩나물무침,콩나물만,고춧가루제외"
154176,B612341101,1384,"콩나물무침,콩나물만,고춧가루제외"
154177,B612341101,1384,"콩나물무침,콩나물만,고춧가루제외"
154178,B612341101,1384,"콩나물무침,콩나물만,고춧가루제외"
154179,B612341101,1384,"콩나물무침,콩나물만,고춧가루제외"
154180,B612341102,1384,"콩나물무침,콩나물만,고춧가루제외"
154181,B612341102,1384,"콩나물무침,콩나물만,고춧가루제외"
154182,B612341102,1384,"콩나물무침,콩나물만,고춧가루제외"
154183,B612341102,1384,"콩나물무침,콩나물만,고춧가루제외"
154184,B612341102,1384,"콩나물무침,콩나물만,고춧가루제외"
154185,B612341102,1384,"콩나물무침,콩나물만,고춧가루제외"
154186,B612341102,1384,"콩나물무침,콩나물만,고춧가루제외"
154187,B612341102,1384,"콩나물무침,콩나물만,고춧가루제외"
154272,B614254405,1384,"콩나물무침,콩나물만,고춧가루제외"
154273,B614254405,1384,"콩나물무침,콩나물만,고춧가루제외"
154274,B614254405,1384,"콩나물무침,콩나물만,고춧가루제외"
154275,B614254405,1384,"콩나물무침,콩나물만,고춧가루제외"
154276,B614254405,1384,"콩나물무침,콩나물만,고춧가루제외"
154277,B614254405,1384,"콩나물무침,콩나물만,고춧가루제외"
154278,B614254405,1384,"콩나물무침,콩나물만,고춧가루제외"
154279,B614254405,1384,"콩나물무침,콩나물만,고춧가루제외"
154280,B614254405,1384,"콩나물무침,콩나물만,고춧가루제외"
154281,B614254405,1384,"콩나물무침,콩나물만,고춧가루제외"
154282,B614254405,1384,"콩나물무침,콩나물만,고춧가루제외"
154283,B614254405,1384,"콩나물무침,콩나물만,고춧가루제외"
154284,B614254405,1384,"콩나물무침,콩나물만,고춧가루제외"
154285,B614254405,1384,"콩나물무침,콩나물만,고춧가루제외"
154286,B614271401,1384,"콩나물무침,콩나물만,고춧가루제외"
154287,B614271401,1384,"콩나물무침,콩나물만,고춧가루제외"
154288,B614271401,1384,"콩나물무침,콩나물만,고춧가루제외"
154289,B614271401,1384,"콩나물무침,콩나물만,고춧가루제외"
154290,B614271401,1384,"콩나물무침,콩나물만,고춧가루제외"
154291,B614271401,1384,"콩나물무침,콩나물만,고춧가루제외"
154292,B614271401,1384,"콩나물무침,콩나물만,고춧가루제외"
154293,B614271401,1384,"콩나물무침,콩나물만,고춧가루제외"
154294,B614271401,1384,"콩나물무침,콩나물만,고춧가루제외"
154295,B614271401,1384,"콩나물무침,콩나물만,고춧가루제외"
154296,B614271401,1384,"콩나물무침,콩나물만,고춧가루제외"
154297,B614271401,1384,"콩나물무침,콩나물만,고춧가루제외"
154298,B614271401,1384,"콩나물무침,콩나물만,고춧가루제외"
154299,B614271401,1384,"콩나물무침,콩나물만,고춧가루제외"
154326,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154327,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154328,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154329,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154330,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154331,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154332,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154333,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154334,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154335,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154336,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154337,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154338,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154339,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154340,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154341,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154342,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154343,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154344,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154345,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154346,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154347,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154348,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154349,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154350,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154351,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154352,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154353,C607261201,1384,"콩나물무침,콩나물만,고춧가루제외"
154665,E604274802,1384,"콩나물무침,콩나물만,고춧가루제외"
154666,E604274802,1384,"콩나물무침,콩나물만,고춧가루제외"
154667,E604274802,1384,"콩나물무침,콩나물만,고춧가루제외"
154668,E604274802,1384,"콩나물무침,콩나물만,고춧가루제외"
154669,E604274802,1384,"콩나물무침,콩나물만,고춧가루제외"
154670,E604274802,1384,"콩나물무침,콩나물만,고춧가루제외"
154671,E604274802,1384,"콩나물무침,콩나물만,고춧가루제외"
154672,E604274802,1384,"콩나물무침,콩나물만,고춧가루제외"
154673,E604274802,1384,"콩나물무침,콩나물만,고춧가루제외"
154674,E604274802,1384,"콩나물무침,콩나물만,고춧가루제외"
154689,E605193201,1384,"콩나물무침,콩나물만,고춧가루제외"
154690,E605193201,1384,"콩나물무침,콩나물만,고춧가루제외"
154691,E605193201,1384,"콩나물무침,콩나물만,고춧가루제외"
154692,E605193201,1384,"콩나물무침,콩나물만,고춧가루제외"
154693,E605193201,1384,"콩나물무침,콩나물만,고춧가루제외"
154694,E605193202,1384,"콩나물무침,콩나물만,고춧가루제외"
154695,E605193202,1384,"콩나물무침,콩나물만,고춧가루제외"
154696,E605193202,1384,"콩나물무침,콩나물만,고춧가루제외"
154697,E605193202,1384,"콩나물무침,콩나물만,고춧가루제외"
154698,E605193202,1384,"콩나물무침,콩나물만,고춧가루제외"
154699,E605317301,1384,"콩나물무침,콩나물만,고춧가루제외"
154700,E605317301,1384,"콩나물무침,콩나물만,고춧가루제외"
154701,E605317301,1384,"콩나물무침,콩나물만,고춧가루제외"
154702,E605317301,1384,"콩나물무침,콩나물만,고춧가루제외"
154703,E605317301,1384,"콩나물무침,콩나물만,고춧가루제외"
154704,E605317301,1384,"콩나물무침,콩나물만,고춧가루제외"
154705,E605317301,1384,"콩나물무침,콩나물만,고춧가루제외"
154706,E605317301,1384,"콩나물무침,콩나물만,고춧가루제외"
154707,E605317301,1384,"콩나물무침,콩나물만,고춧가루제외"
154708,E605317301,1384,"콩나물무침,콩나물만,고춧가루제외"
154709,E605317301,1384,"콩나물무침,콩나물만,고춧가루제외"
154710,E605317301,1384,"콩나물무침,콩나물만,고춧가루제외"
154711,E605317301,1384,"콩나물무침,콩나물만,고춧가루제외"
154712,E605317301,1384,"콩나물무침,콩나물만,고춧가루제외"
154713,E605317301,1384,"콩나물무침,콩나물만,고춧가루제외"
154714,E605317301,1384,"콩나물무침,콩나물만,고춧가루제외"
154715,E605317301,1384,"콩나물무침,콩나물만,고춧가루제외"
154716,E605317301,1384,"콩나물무침,콩나물만,고춧가루제외"
154717,E605429502,1384,"콩나물무침,콩나물만,고춧가루제외"
154718,E605429502,1384,"콩나물무침,콩나물만,고춧가루제외"
154719,E605429502,1384,"콩나물무침,콩나물만,고춧가루제외"
154720,E605429502,1384,"콩나물무침,콩나물만,고춧가루제외"
154721,E605429502,1384,"콩나물무침,콩나물만,고춧가루제외"
154722,E605429502,1384,"콩나물무침,콩나물만,고춧가루제외"
154723,E605429502,1384,"콩나물무침,콩나물만,고춧가루제외"
154724,E605429502,1384,"콩나물무침,콩나물만,고춧가루제외"
154725,E605429502,1384,"콩나물무침,콩나물만,고춧가루제외"
154726,E605429502,1384,"콩나물무침,콩나물만,고춧가루제외"
154727,E605429502,1384,"콩나물무침,콩나물만,고춧가루제외"
154728,E605429502,1384,"콩나물무침,콩나물만,고춧가루제외"
154729,E605429502,1384,"콩나물무침,콩나물만,고춧가루제외"
154730,E605429502,1384,"콩나물무침,콩나물만,고춧가루제외"
154835,H602217001,1384,"콩나물무침,콩나물만,고춧가루제외"
154836,H602217001,1384,"콩나물무침,콩나물만,고춧가루제외"
154837,H602217001,1384,"콩나물무침,콩나물만,고춧가루제외"
154838,H602217001,1384,"콩나물무침,콩나물만,고춧가루제외"
154839,H602217001,1384,"콩나물무침,콩나물만,고춧가루제외"
154840,H602217001,1384,"콩나물무침,콩나물만,고춧가루제외"
154841,H602217001,1384,"콩나물무침,콩나물만,고춧가루제외"
154842,H602217001,1384,"콩나물무침,콩나물만,고춧가루제외"
154843,H602217001,1384,"콩나물무침,콩나물만,고춧가루제외"
154844,H602217001,1384,"콩나물무침,콩나물만,고춧가루제외"
154845,H602217001,1384,"콩나물무침,콩나물만,고춧가루제외"
154846,H602217001,1384,"콩나물무침,콩나물만,고춧가루제외"
154847,H602217001,1384,"콩나물무침,콩나물만,고춧가루제외"
154848,H602217001,1384,"콩나물무침,콩나물만,고춧가루제외"
154863,H606181301,1384,"콩나물무침,콩나물만,고춧가루제외"
154864,H606181301,1384,"콩나물무침,콩나물만,고춧가루제외"
154865,H606181301,1384,"콩나물무침,콩나물만,고춧가루제외"
154866,H606181301,1384,"콩나물무침,콩나물만,고춧가루제외"
154867,H606181301,1384,"콩나물무침,콩나물만,고춧가루제외"
154868,H606181301,1384,"콩나물무침,콩나물만,고춧가루제외"
154869,H606181301,1384,"콩나물무침,콩나물만,고춧가루제외"
154870,H606181301,1384,"콩나물무침,콩나물만,고춧가루제외"
154871,H606181301,1384,"콩나물무침,콩나물만,고춧가루제외"
154872,H606181301,1384,"콩나물무침,콩나물만,고춧가루제외"
154873,H606181301,1384,"콩나물무침,콩나물만,고춧가루제외"
154874,H606181301,1384,"콩나물무침,콩나물만,고춧가루제외"
154875,H606181301,1384,"콩나물무침,콩나물만,고춧가루제외"
154876,H606181301,1384,"콩나물무침,콩나물만,고춧가루제외"
154877,H606181301,1384,"콩나물무침,콩나물만,고춧가루제외"
154878,H606181301,1384,"콩나물무침,콩나물만,고춧가루제외"
154879,H606181301,1384,"콩나물무침,콩나물만,고춧가루제외"
154880,H606181301,1384,"콩나물무침,콩나물만,고춧가루제외"
154899,H609186401,1384,"콩나물무침,콩나물만,고춧가루제외"
154900,H609186401,1384,"콩나물무침,콩나물만,고춧가루제외"
154901,H609186401,1384,"콩나물무침,콩나물만,고춧가루제외"
154902,H609186401,1384,"콩나물무침,콩나물만,고춧가루제외"
154903,H609186401,1384,"콩나물무침,콩나물만,고춧가루제외"
154904,H609186401,1384,"콩나물무침,콩나물만,고춧가루제외"
154905,H609186401,1384,"콩나물무침,콩나물만,고춧가루제외"
154906,H609186401,1384,"콩나물무침,콩나물만,고춧가루제외"
154907,H609186401,1384,"콩나물무침,콩나물만,고춧가루제외"
154908,H609186401,1384,"콩나물무침,콩나물만,고춧가루제외"
154909,H609186401,1384,"콩나물무침,콩나물만,고춧가루제외"
154910,H609186401,1384,"콩나물무침,콩나물만,고춧가루제외"
154911,H609186401,1384,"콩나물무침,콩나물만,고춧가루제외"
154912,H609186401,1384,"콩나물무침,콩나물만,고춧가루제외"
154913,H609186402,1384,"콩나물무침,콩나물만,고춧가루제외"
154914,H609186402,1384,"콩나물무침,콩나물만,고춧가루제외"
154915,H609186402,1384,"콩나물무침,콩나물만,고춧가루제외"
154916,H609186402,1384,"콩나물무침,콩나물만,고춧가루제외"
154917,H609186402,1384,"콩나물무침,콩나물만,고춧가루제외"
154918,H609186402,1384,"콩나물무침,콩나물만,고춧가루제외"
154919,H609186402,1384,"콩나물무침,콩나물만,고춧가루제외"
154920,H609186402,1384,"콩나물무침,콩나물만,고춧가루제외"
154921,H609186402,1384,"콩나물무침,콩나물만,고춧가루제외"
154922,H609186402,1384,"콩나물무침,콩나물만,고춧가루제외"
154923,H609186402,1384,"콩나물무침,콩나물만,고춧가루제외"
154924,H609186402,1384,"콩나물무침,콩나물만,고춧가루제외"
154925,H609186402,1384,"콩나물무침,콩나물만,고춧가루제외"
154926,H609186402,1384,"콩나물무침,콩나물만,고춧가루제외"
155330,I604218702,1384,"콩나물무침,콩나물만,고춧가루제외"
155331,I604218702,1384,"콩나물무침,콩나물만,고춧가루제외"
155332,I604218702,1384,"콩나물무침,콩나물만,고춧가루제외"
155333,I604218702,1384,"콩나물무침,콩나물만,고춧가루제외"
155334,I604218702,1384,"콩나물무침,콩나물만,고춧가루제외"
155335,I604218702,1384,"콩나물무침,콩나물만,고춧가루제외"
155336,I604218702,1384,"콩나물무침,콩나물만,고춧가루제외"
155337,I604218702,1384,"콩나물무침,콩나물만,고춧가루제외"
155338,I604218702,1384,"콩나물무침,콩나물만,고춧가루제외"
155339,I604218702,1384,"콩나물무침,콩나물만,고춧가루제외"
155340,I604218702,1384,"콩나물무침,콩나물만,고춧가루제외"
155341,I604218702,1384,"콩나물무침,콩나물만,고춧가루제외"
155342,I604218702,1384,"콩나물무침,콩나물만,고춧가루제외"
155343,I604218702,1384,"콩나물무침,콩나물만,고춧가루제외"
155426,K601315602,1384,"콩나물무침,콩나물만,고춧가루제외"
155427,K601315602,1384,"콩나물무침,콩나물만,고춧가루제외"
155428,K601315602,1384,"콩나물무침,콩나물만,고춧가루제외"
155429,K601315602,1384,"콩나물무침,콩나물만,고춧가루제외"
155430,K601315602,1384,"콩나물무침,콩나물만,고춧가루제외"
155431,K601315602,1384,"콩나물무침,콩나물만,고춧가루제외"
155432,K601315602,1384,"콩나물무침,콩나물만,고춧가루제외"
155433,K601315602,1384,"콩나물무침,콩나물만,고춧가루제외"
155434,K601315602,1384,"콩나물무침,콩나물만,고춧가루제외"
155435,K601315602,1384,"콩나물무침,콩나물만,고춧가루제외"
155436,K601315602,1384,"콩나물무침,콩나물만,고춧가루제외"
155437,K601315602,1384,"콩나물무침,콩나물만,고춧가루제외"
155438,K601315602,1384,"콩나물무침,콩나물만,고춧가루제외"
155439,K601315602,1384,"콩나물무침,콩나물만,고춧가루제외"
155440,K602363201,1384,"콩나물무침,콩나물만,고춧가루제외"
155441,K602363201,1384,"콩나물무침,콩나물만,고춧가루제외"
155442,K602363201,1384,"콩나물무침,콩나물만,고춧가루제외"
155443,K602363201,1384,"콩나물무침,콩나물만,고춧가루제외"
155444,K602363201,1384,"콩나물무침,콩나물만,고춧가루제외"
155487,M601177902,1384,"콩나물무침,콩나물만,고춧가루제외"
155488,M601177902,1384,"콩나물무침,콩나물만,고춧가루제외"
155489,M601177902,1384,"콩나물무침,콩나물만,고춧가루제외"
155490,M601177902,1384,"콩나물무침,콩나물만,고춧가루제외"
155491,M601177902,1384,"콩나물무침,콩나물만,고춧가루제외"
155492,M601177902,1384,"콩나물무침,콩나물만,고춧가루제외"
155493,M601177902,1384,"콩나물무침,콩나물만,고춧가루제외"
155494,M601177902,1384,"콩나물무침,콩나물만,고춧가루제외"
155495,M601177902,1384,"콩나물무침,콩나물만,고춧가루제외"
155496,M601177902,1384,"콩나물무침,콩나물만,고춧가루제외"
155497,M601177902,1384,"콩나물무침,콩나물만,고춧가루제외"
155498,M601177902,1384,"콩나물무침,콩나물만,고춧가루제외"
155499,M601177902,1384,"콩나물무침,콩나물만,고춧가루제외"
155500,M601177902,1384,"콩나물무침,콩나물만,고춧가루제외"
155501,M601200001,1384,"콩나물무침,콩나물만,고춧가루제외"
155502,M601200001,1384,"콩나물무침,콩나물만,고춧가루제외"
155503,M601200001,1384,"콩나물무침,콩나물만,고춧가루제외"
155504,M601200001,1384,"콩나물무침,콩나물만,고춧가루제외"
155505,M601200001,1384,"콩나물무침,콩나물만,고춧가루제외"
155506,M601200001,1384,"콩나물무침,콩나물만,고춧가루제외"
155507,M601200001,1384,"콩나물무침,콩나물만,고춧가루제외"
155508,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155509,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155510,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155511,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155512,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155513,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155514,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155515,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155516,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155517,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155518,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155519,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155520,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155521,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155522,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155523,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155524,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155525,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155526,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155527,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155528,M601200002,1384,"콩나물무침,콩나물만,고춧가루제외"
155556,M604276501,1384,"콩나물무침,콩나물만,고춧가루제외"
155557,M604276501,1384,"콩나물무침,콩나물만,고춧가루제외"
155558,M604276501,1384,"콩나물무침,콩나물만,고춧가루제외"
155559,M604276501,1384,"콩나물무침,콩나물만,고춧가루제외"
155560,M604276501,1384,"콩나물무침,콩나물만,고춧가루제외"
155561,M604276501,1384,"콩나물무침,콩나물만,고춧가루제외"
155562,M604276501,1384,"콩나물무침,콩나물만,고춧가루제외"
155563,M604276501,1384,"콩나물무침,콩나물만,고춧가루제외"
155564,M604276501,1384,"콩나물무침,콩나물만,고춧가루제외"
155565,M604276501,1384,"콩나물무침,콩나물만,고춧가루제외"
155566,M604276501,1384,"콩나물무침,콩나물만,고춧가루제외"
155567,M604276501,1384,"콩나물무침,콩나물만,고춧가루제외"
