,ID,N_DCODE,음식코드명
1255,I805286701,3113,"초밥,연어"
1256,I805286701,3113,"초밥,연어"
1257,I805286701,3113,"초밥,연어"
1258,I805286701,3113,"초밥,연어"
1259,I805286701,3113,"초밥,연어"
1260,I805286701,3113,"초밥,연어"
1261,I805286701,3113,"초밥,연어"
1262,I805286701,3113,"초밥,연어"
1263,I805286702,3113,"초밥,연어"
1264,I805286702,3113,"초밥,연어"
1265,I805286702,3113,"초밥,연어"
1266,I805286702,3113,"초밥,연어"
1267,I805286702,3113,"초밥,연어"
1268,I805286702,3113,"초밥,연어"
1269,I805286702,3113,"초밥,연어"
1270,I805286702,3113,"초밥,연어"
1271,I805286702,3113,"초밥,연어"
1272,I805286702,3113,"초밥,연어"
1273,I805286702,3113,"초밥,연어"
1330,A801225502,254,카스테라
1338,A810189802,254,카스테라
1342,A817325801,254,카스테라
1345,A822312201,254,카스테라
1346,A823234001,254,카스테라
1347,A825254402,254,카스테라
1349,A825283303,254,카스테라
1354,A828383601,254,카스테라
1355,A828383602,254,카스테라
1358,B804438001,254,카스테라
1359,B805242501,254,카스테라
1373,E805402301,254,카스테라
1374,E805402302,254,카스테라
1386,H810449901,254,카스테라
1399,H830363201,254,카스테라
1410,K801407402,254,카스테라
1411,K805291801,254,카스테라
1412,K805291802,254,카스테라
1417,M801240801,254,카스테라
1418,M805193201,254,카스테라
1421,N803278201,254,카스테라
1422,N803278202,254,카스테라
1424,N804298602,254,카스테라
1426,O801217001,254,카스테라
1427,O801217002,254,카스테라
1429,O801310501,254,카스테라
1432,O811266302,254,카스테라
1436,P802303701,254,카스테라
1437,R803409101,254,카스테라
1438,R803409101,254,카스테라
1456,A801218701,1513,배추김치
1460,A801225501,1513,배추김치
1461,A801225501,1513,배추김치
1462,A801225501,1513,배추김치
1463,A801225502,1513,배추김치
1487,A801247601,1513,배추김치
1488,A801247601,1513,배추김치
1489,A801247602,1513,배추김치
1490,A801247602,1513,배추김치
1502,A802259501,1513,배추김치
1503,A802259502,1513,배추김치
1504,A802259502,1513,배추김치
1510,A802266305,1513,배추김치
1511,A802266305,1513,배추김치
1512,A802266305,1513,배추김치
1524,A802283301,1513,배추김치
1525,A802283302,1513,배추김치
1526,A802283302,1513,배추김치
1536,A802334303,1513,배추김치
1537,A802334303,1513,배추김치
1539,A802341101,1513,배추김치
1540,A802341101,1513,배추김치
1541,A802341102,1513,배추김치
1542,A802341102,1513,배추김치
1555,A802354702,1513,배추김치
1556,A802354702,1513,배추김치
1557,A802354702,1513,배추김치
1568,A803188101,1513,배추김치
1569,A803188101,1513,배추김치
1586,A803278201,1513,배추김치
1587,A803278201,1513,배추김치
1596,A803281601,1513,배추김치
1597,A803281602,1513,배추김치
1598,A803281602,1513,배추김치
1609,A804215301,1513,배추김치
1611,A804220402,1513,배추김치
1612,A804220402,1513,배추김치
1627,A804319001,1513,배추김치
1628,A804319001,1513,배추김치
1629,A804319002,1513,배추김치
1630,A804319002,1513,배추김치
1631,A804320704,1513,배추김치
1632,A804320705,1513,배추김치
1655,A806363201,1513,배추김치
1656,A806363201,1513,배추김치
1657,A806385301,1513,배추김치
1658,A806385302,1513,배추김치
1659,A806402301,1513,배추김치
1660,A806402301,1513,배추김치
1667,A807310502,1513,배추김치
1668,A807310502,1513,배추김치
1670,A807336001,1513,배추김치
1671,A807336001,1513,배추김치
1672,A807336001,1513,배추김치
1674,A807347901,1513,배추김치
1675,A807347901,1513,배추김치
1676,A807347901,1513,배추김치
1684,A807412501,1513,배추김치
1685,A807412501,1513,배추김치
1686,A807412501,1513,배추김치
1687,A807412502,1513,배추김치
1688,A807412502,1513,배추김치
1689,A807412502,1513,배추김치
1690,A808217001,1513,배추김치
1691,A808217001,1513,배추김치
1698,A808251002,1513,배추김치
1712,A808354701,1513,배추김치
1713,A808354701,1513,배추김치
1715,A808361501,1513,배추김치
1726,A809193201,1513,배추김치
1727,A809198301,1513,배추김치
1728,A809198301,1513,배추김치
1731,A809273101,1513,배추김치
1732,A809273102,1513,배추김치
1735,A809285001,1513,배추김치
1736,A809285001,1513,배추김치
1737,A809285002,1513,배추김치
1743,A810189802,1513,배추김치
1744,A810189802,1513,배추김치
1745,A810189802,1513,배추김치
1746,A810191501,1513,배추김치
1751,A810205101,1513,배추김치
1752,A810205101,1513,배추김치
1753,A810205101,1513,배추김치
1754,A810205102,1513,배추김치
1755,A810205102,1513,배추김치
1761,A810213601,1513,배추김치
1762,A810213601,1513,배추김치
1764,A810283302,1513,배추김치
1779,A810300301,1513,배추김치
1780,A810300301,1513,배추김치
1781,A810300301,1513,배추김치
1790,A811273101,1513,배추김치
1791,A811273102,1513,배추김치
1792,A811274801,1513,배추김치
1793,A811274801,1513,배추김치
1794,A811274801,1513,배추김치
1795,A811274802,1513,배추김치
1796,A811274802,1513,배추김치
1797,A811274802,1513,배추김치
1808,A811400601,1513,배추김치
1814,A812215301,1513,배추김치
1815,A812215301,1513,배추김치
1816,A812215301,1513,배추김치
1817,A812215302,1513,배추김치
1818,A812215302,1513,배추김치
1819,A812215302,1513,배추김치
1823,A812232301,1513,배추김치
1824,A812232302,1513,배추김치
1828,A812344501,1513,배추김치
1841,A813201702,1513,배추김치
1842,A813201702,1513,배추김치
1855,A814210201,1513,배추김치
1856,A814210201,1513,배추김치
1857,A814217003,1513,배추김치
1866,A814395501,1513,배추김치
1878,A815232301,1513,배추김치
1890,A815288401,1513,배추김치
1891,A815288401,1513,배추김치
1892,A815288401,1513,배추김치
1931,A817194901,1513,배추김치
1949,A817315601,1513,배추김치
1950,A817315601,1513,배추김치
1951,A817320701,1513,배추김치
1952,A817325801,1513,배추김치
1956,A817341101,1513,배추김치
1957,A817342801,1513,배추김치
1958,A817342801,1513,배추김치
1959,A817342801,1513,배추김치
1960,A817342802,1513,배추김치
1961,A817342802,1513,배추김치
1962,A817342802,1513,배추김치
1980,A819390402,1513,배추김치
1981,A819390402,1513,배추김치
1982,A819390402,1513,배추김치
2000,A820271401,1513,배추김치
2002,A820351301,1513,배추김치
2003,A820351301,1513,배추김치
2018,A821205101,1513,배추김치
2019,A821205101,1513,배추김치
2020,A821205101,1513,배추김치
2021,A821205102,1513,배추김치
2022,A821205102,1513,배추김치
2023,A821205102,1513,배추김치
2028,A821319002,1513,배추김치
2029,A821319002,1513,배추김치
2038,A821354701,1513,배추김치
2040,A822286702,1513,배추김치
2042,A822305402,1513,배추김치
2050,A822387002,1513,배추김치
2051,A822387002,1513,배추김치
2063,A823234001,1513,배추김치
2065,A823240801,1513,배추김치
2066,A823245901,1513,배추김치
2067,A823245901,1513,배추김치
2068,A823245901,1513,배추김치
2071,A823251003,1513,배추김치
2072,A823251003,1513,배추김치
2073,A823251003,1513,배추김치
2074,A823252701,1513,배추김치
2075,A823252701,1513,배추김치
2076,A823252701,1513,배추김치
2079,A823261202,1513,배추김치
2080,A823261202,1513,배추김치
2094,A824296901,1513,배추김치
2095,A824296901,1513,배추김치
2096,A824296901,1513,배추김치
2097,A824296902,1513,배추김치
2098,A824296902,1513,배추김치
2099,A824296902,1513,배추김치
2107,A824312202,1513,배추김치
2126,A824419301,1513,배추김치
2127,A824419302,1513,배추김치
2128,A825254401,1513,배추김치
2129,A825254401,1513,배추김치
2130,A825254401,1513,배추김치
2131,A825254402,1513,배추김치
2132,A825254402,1513,배추김치
2133,A825254402,1513,배추김치
2135,A825259501,1513,배추김치
2136,A825259501,1513,배추김치
2138,A825266301,1513,배추김치
2139,A825266301,1513,배추김치
2140,A825266302,1513,배추김치
2141,A825266302,1513,배추김치
2156,A825364901,1513,배추김치
2159,A825381901,1513,배추김치
2160,A825381901,1513,배추김치
2161,A825381901,1513,배추김치
2162,A825383601,1513,배추김치
2163,A825383601,1513,배추김치
2175,A826262906,1513,배추김치
2176,A826262906,1513,배추김치
2177,A826262906,1513,배추김치
2178,A826291801,1513,배추김치
2179,A826291801,1513,배추김치
2182,A826300301,1513,배추김치
2183,A826300301,1513,배추김치
2184,A826300302,1513,배추김치
2185,A826300302,1513,배추김치
2187,A826361501,1513,배추김치
2193,A826368301,1513,배추김치
2194,A826368301,1513,배추김치
2195,A826368302,1513,배추김치
2208,A827308801,1513,배추김치
2230,A828363201,1513,배추김치
2231,A828363202,1513,배추김치
2235,A829215301,1513,배추김치
2244,A829218705,1513,배추김치
2245,A829218705,1513,배추김치
2246,A829218705,1513,배추김치
2258,A829288401,1513,배추김치
2270,A830252701,1513,배추김치
2283,A830303701,1513,배추김치
2289,A830317305,1513,배추김치
2290,A830319001,1513,배추김치
2304,A831203401,1513,배추김치
2305,A831203401,1513,배추김치
2306,A831210201,1513,배추김치
2307,A831210201,1513,배추김치
2308,A831210201,1513,배추김치
2309,A831283301,1513,배추김치
2310,A831283301,1513,배추김치
2315,A831327501,1513,배추김치
2316,A831327501,1513,배추김치
2321,A832211901,1513,배추김치
2322,A832211901,1513,배추김치
2323,A832211901,1513,배추김치
2326,A832215301,1513,배추김치
2327,A832215301,1513,배추김치
2328,A832215302,1513,배추김치
2329,A832215302,1513,배추김치
2330,A832215302,1513,배추김치
2336,A832330901,1513,배추김치
2337,A832330901,1513,배추김치
2338,A832330901,1513,배추김치
2339,A832330902,1513,배추김치
2340,A832336001,1513,배추김치
2342,A832354701,1513,배추김치
2343,A832354701,1513,배추김치
2347,B801249302,1513,배추김치
2348,B801249302,1513,배추김치
2349,B801249302,1513,배추김치
2350,B801249303,1513,배추김치
2351,B801249303,1513,배추김치
2352,B801249303,1513,배추김치
2357,B801251001,1513,배추김치
2358,B801251001,1513,배추김치
2376,B801271402,1513,배추김치
2377,B801271402,1513,배추김치
2391,B801415901,1513,배추김치
2392,B801415901,1513,배추김치
2393,B801415901,1513,배추김치
2399,B801424401,1513,배추김치
2400,B801424401,1513,배추김치
2401,B801424401,1513,배추김치
2402,B801424402,1513,배추김치
2403,B801424402,1513,배추김치
2404,B801424402,1513,배추김치
2408,B801427801,1513,배추김치
2409,B801427802,1513,배추김치
2410,B802191501,1513,배추김치
2411,B802191501,1513,배추김치
2412,B802201701,1513,배추김치
2413,B802201701,1513,배추김치
2424,B802296901,1513,배추김치
2425,B802296901,1513,배추김치
2428,B802302001,1513,배추김치
2429,B802302001,1513,배추김치
2433,B802334301,1513,배추김치
2434,B802334301,1513,배추김치
2435,B802334302,1513,배추김치
2436,B802334302,1513,배추김치
2439,B803269701,1513,배추김치
2440,B803271401,1513,배추김치
2441,B803271401,1513,배추김치
2457,B803436301,1513,배추김치
2481,B804438001,1513,배추김치
2482,B804438001,1513,배추김치
2483,B804438001,1513,배추김치
2484,B804438002,1513,배추김치
2485,B804438002,1513,배추김치
2493,B804444803,1513,배추김치
2494,B804444803,1513,배추김치
2497,B804456701,1513,배추김치
2498,B804456701,1513,배추김치
2499,B804456701,1513,배추김치
2500,B804456702,1513,배추김치
2504,B804463501,1513,배추김치
2512,B804468601,1513,배추김치
2513,B804468601,1513,배추김치
2514,B804468601,1513,배추김치
2520,B804475401,1513,배추김치
2521,B804475401,1513,배추김치
2524,B805223801,1513,배추김치
2525,B805223801,1513,배추김치
2526,B805223801,1513,배추김치
2534,B805242501,1513,배추김치
2535,B805286701,1513,배추김치
2536,B805286701,1513,배추김치
2573,B806366601,1513,배추김치
2574,B806366602,1513,배추김치
2575,B806366602,1513,배추김치
2592,B806393801,1513,배추김치
2608,B807208501,1513,배추김치
2609,B807208501,1513,배추김치
2611,B807222102,1513,배추김치
2612,B807222102,1513,배추김치
2615,B807370001,1513,배추김치
2616,B807370001,1513,배추김치
2617,B807370001,1513,배추김치
2619,B807392101,1513,배추김치
2622,B808211901,1513,배추김치
2623,B808222101,1513,배추김치
2624,B808222101,1513,배추김치
2625,B808228901,1513,배추김치
2626,B808228901,1513,배추김치
2627,B808228901,1513,배추김치
2628,B808347901,1513,배추김치
2629,B808347901,1513,배추김치
2630,B808347901,1513,배추김치
2634,B808371702,1513,배추김치
2635,B808371702,1513,배추김치
2636,B808381901,1513,배추김치
2637,B808381901,1513,배추김치
2638,B808381901,1513,배추김치
2641,B808400601,1513,배추김치
2642,B808400601,1513,배추김치
2643,B808400602,1513,배추김치
2644,B808400602,1513,배추김치
2650,B809210201,1513,배추김치
2651,B809225501,1513,배추김치
2652,B809225501,1513,배추김치
2653,B809225501,1513,배추김치
2654,B809225502,1513,배추김치
2655,B809225502,1513,배추김치
2656,B809225502,1513,배추김치
2675,B809378501,1513,배추김치
2676,B809378501,1513,배추김치
2677,B809378501,1513,배추김치
2678,B809378502,1513,배추김치
2679,B809378502,1513,배추김치
2680,B809380201,1513,배추김치
2681,B809380201,1513,배추김치
2682,B809380201,1513,배추김치
2683,B809380202,1513,배추김치
2684,B809380202,1513,배추김치
2685,B809381901,1513,배추김치
2686,B809381901,1513,배추김치
2687,B809381902,1513,배추김치
2688,B809385302,1513,배추김치
2689,B810315601,1513,배추김치
2690,B810315601,1513,배추김치
2691,B810315601,1513,배추김치
2699,B810327501,1513,배추김치
2700,B810327501,1513,배추김치
2701,B810327501,1513,배추김치
2702,B810327502,1513,배추김치
2703,B810327502,1513,배추김치
2704,B810327502,1513,배추김치
2707,B810359801,1513,배추김치
2719,B811295201,1513,배추김치
2720,B811295201,1513,배추김치
2721,B811295201,1513,배추김치
2722,B811298601,1513,배추김치
2723,B811298601,1513,배추김치
2724,B811298602,1513,배추김치
2725,B811298602,1513,배추김치
2726,B811300301,1513,배추김치
2727,B811305401,1513,배추김치
2729,B811307101,1513,배추김치
2738,B811412501,1513,배추김치
2739,B811412502,1513,배추김치
2742,B812211901,1513,배추김치
2745,B812245901,1513,배추김치
2746,B812245901,1513,배추김치
2747,B812245901,1513,배추김치
2748,B812251001,1513,배추김치
2749,B812252701,1513,배추김치
2750,B812252701,1513,배추김치
2765,B812392101,1513,배추김치
2766,B812392101,1513,배추김치
2767,B812392102,1513,배추김치
2768,B812392102,1513,배추김치
2769,B812392102,1513,배추김치
2774,B813184701,1513,배추김치
2783,B813215301,1513,배추김치
2784,B813215301,1513,배추김치
2785,B813215301,1513,배추김치
2786,B813268001,1513,배추김치
2787,B813268001,1513,배추김치
2788,B813268001,1513,배추김치
2793,B813317301,1513,배추김치
2794,B813317301,1513,배추김치
2795,B813317301,1513,배추김치
2796,B813317302,1513,배추김치
2797,B813317302,1513,배추김치
2798,B813317302,1513,배추김치
2801,B813329201,1513,배추김치
2802,B813329201,1513,배추김치
2803,B813329201,1513,배추김치
2842,C803259501,1513,배추김치
2843,C803259502,1513,배추김치
2844,C803266301,1513,배추김치
2845,C803266301,1513,배추김치
2846,C803266301,1513,배추김치
2847,C803271401,1513,배추김치
2848,C803271401,1513,배추김치
2849,C803271401,1513,배추김치
2850,C803271402,1513,배추김치
2851,C803271402,1513,배추김치
2893,C805232301,1513,배추김치
2894,C805232301,1513,배추김치
2895,C805232302,1513,배추김치
2896,C805232302,1513,배추김치
2897,C805234001,1513,배추김치
2898,C805234001,1513,배추김치
2899,C805234001,1513,배추김치
2902,C805239101,1513,배추김치
2903,C805239102,1513,배추김치
2904,C805239102,1513,배추김치
2905,C805239102,1513,배추김치
2906,C805251001,1513,배추김치
2907,C805251001,1513,배추김치
2908,C805251001,1513,배추김치
2909,C805254401,1513,배추김치
2910,C805254401,1513,배추김치
2914,C805329201,1513,배추김치
2915,C805329201,1513,배추김치
2916,C805329201,1513,배추김치
2930,C806215301,1513,배추김치
2937,C806227201,1513,배추김치
2938,C806227202,1513,배추김치
2939,C806232301,1513,배추김치
2940,C806232301,1513,배추김치
2941,C806232302,1513,배추김치
2942,C806234001,1513,배추김치
2943,C806281601,1513,배추김치
2944,C806281601,1513,배추김치
2945,C806295202,1513,배추김치
2946,C806295202,1513,배추김치
2947,C806300301,1513,배추김치
2948,C806300301,1513,배추김치
2949,C806300301,1513,배추김치
2950,C806303701,1513,배추김치
2951,C806303701,1513,배추김치
2952,C806303701,1513,배추김치
2953,C806303702,1513,배추김치
2954,C806303702,1513,배추김치
2955,C806303702,1513,배추김치
2956,C806305401,1513,배추김치
2957,C806307101,1513,배추김치
2958,C806307101,1513,배추김치
2959,C806307101,1513,배추김치
2960,C806307102,1513,배추김치
2961,C806307102,1513,배추김치
2998,D802230601,1513,배추김치
2999,D802230601,1513,배추김치
3000,D802230601,1513,배추김치
3001,D802234001,1513,배추김치
3002,D802234001,1513,배추김치
3003,D802234002,1513,배추김치
3004,D802235701,1513,배추김치
3005,D802235701,1513,배추김치
3008,D802308801,1513,배추김치
3021,D803213601,1513,배추김치
3022,D803213601,1513,배추김치
3023,D803213601,1513,배추김치
3027,D803368302,1513,배추김치
3050,D804302001,1513,배추김치
3051,D804302001,1513,배추김치
3071,D804441403,1513,배추김치
3072,D804441403,1513,배추김치
3073,D804441403,1513,배추김치
3083,D805329201,1513,배추김치
3084,D805329201,1513,배추김치
3085,D805329201,1513,배추김치
3088,D805380201,1513,배추김치
3089,D805380201,1513,배추김치
3090,D805380201,1513,배추김치
3101,D806278201,1513,배추김치
3102,D806278201,1513,배추김치
3103,D806278201,1513,배추김치
3125,D807373401,1513,배추김치
3128,E801239101,1513,배추김치
3129,E801239101,1513,배추김치
3130,E801239101,1513,배추김치
3133,E801252701,1513,배추김치
3134,E801252701,1513,배추김치
3135,E801302001,1513,배추김치
3136,E801302001,1513,배추김치
3137,E801302001,1513,배추김치
3138,E801383601,1513,배추김치
3143,E801404001,1513,배추김치
3144,E801404001,1513,배추김치
3145,E801404001,1513,배추김치
3146,E801404002,1513,배추김치
3147,E801404002,1513,배추김치
3148,E801404002,1513,배추김치
3157,E801426101,1513,배추김치
3158,E801426101,1513,배추김치
3166,E802227201,1513,배추김치
3167,E802227201,1513,배추김치
3179,E802541702,1513,배추김치
3187,E803245902,1513,배추김치
3188,E803245902,1513,배추김치
3193,E803252701,1513,배추김치
3194,E803252701,1513,배추김치
3203,E803268001,1513,배추김치
3204,E803268001,1513,배추김치
3205,E803268001,1513,배추김치
3215,E803349602,1513,배추김치
3216,E803349602,1513,배추김치
3227,E803366601,1513,배추김치
3228,E803366601,1513,배추김치
3254,E804378501,1513,배추김치
3267,E805227201,1513,배추김치
3268,E805227201,1513,배추김치
3269,E805227201,1513,배추김치
3275,E805242501,1513,배추김치
3276,E805242501,1513,배추김치
3277,E805242501,1513,배추김치
3278,E805245902,1513,배추김치
3279,E805245902,1513,배추김치
3280,E805245902,1513,배추김치
3281,E805251001,1513,배추김치
3282,E805251001,1513,배추김치
3283,E805251001,1513,배추김치
3284,E805251002,1513,배추김치
3285,E805251002,1513,배추김치
3293,E805363201,1513,배추김치
3294,E805363201,1513,배추김치
3295,E805363201,1513,배추김치
3296,E805371701,1513,배추김치
3297,E805371701,1513,배추김치
3298,E805371701,1513,배추김치
3299,E805371702,1513,배추김치
3300,E805371702,1513,배추김치
3301,E805371702,1513,배추김치
3302,E805381901,1513,배추김치
3303,E805381901,1513,배추김치
3304,E805385301,1513,배추김치
3305,E805385301,1513,배추김치
3306,E805385301,1513,배추김치
3310,E805402302,1513,배추김치
3329,E806291802,1513,배추김치
3330,E806291802,1513,배추김치
3346,F801184701,1513,배추김치
3365,F801313901,1513,배추김치
3366,F801313901,1513,배추김치
3371,F801344501,1513,배추김치
3372,F801344502,1513,배추김치
3373,F801344502,1513,배추김치
3375,F802200001,1513,배추김치
3376,F802200001,1513,배추김치
3378,F802210201,1513,배추김치
3380,F802218701,1513,배추김치
3382,F802220402,1513,배추김치
3383,F802257801,1513,배추김치
3384,F802257801,1513,배추김치
3385,F802257802,1513,배추김치
3386,F802257802,1513,배추김치
3392,F803177901,1513,배추김치
3393,F803177901,1513,배추김치
3394,F803177901,1513,배추김치
3400,F803206801,1513,배추김치
3401,F803206801,1513,배추김치
3402,F803206801,1513,배추김치
3403,F803225501,1513,배추김치
3404,F803225501,1513,배추김치
3405,F803286701,1513,배추김치
3406,F803286701,1513,배추김치
3415,F803313901,1513,배추김치
3416,F803313901,1513,배추김치
3417,F803313901,1513,배추김치
3422,F803332601,1513,배추김치
3423,F803332602,1513,배추김치
3424,F803339401,1513,배추김치
3425,F803339401,1513,배추김치
3426,F803339401,1513,배추김치
3427,F803339402,1513,배추김치
3437,F804336001,1513,배추김치
3438,F804336001,1513,배추김치
3439,F804336001,1513,배추김치
3445,F804409101,1513,배추김치
3446,F804409101,1513,배추김치
3447,F804409101,1513,배추김치
3448,F804409102,1513,배추김치
3449,F804409102,1513,배추김치
3450,F804419301,1513,배추김치
3451,F804419301,1513,배추김치
3452,F804419302,1513,배추김치
3453,F804419302,1513,배추김치
3454,F804422701,1513,배추김치
3455,F804422701,1513,배추김치
3462,F805206801,1513,배추김치
3463,F805206801,1513,배추김치
3464,F805206802,1513,배추김치
3465,F805218701,1513,배추김치
3468,F805228902,1513,배추김치
3471,F805237401,1513,배추김치
3472,F805237401,1513,배추김치
3473,F805237401,1513,배추김치
3488,F805325801,1513,배추김치
3489,G801223801,1513,배추김치
3490,G801223802,1513,배추김치
3498,G801242501,1513,배추김치
3503,G801254401,1513,배추김치
3519,G801315601,1513,배추김치
3520,G801315601,1513,배추김치
3521,G801315601,1513,배추김치
3522,G801315602,1513,배추김치
3523,G801315602,1513,배추김치
3524,G801315602,1513,배추김치
3530,G801332602,1513,배추김치
3531,G801332602,1513,배추김치
3532,G801332602,1513,배추김치
3533,G802184701,1513,배추김치
3534,G802184701,1513,배추김치
3535,G802184701,1513,배추김치
3536,G802194901,1513,배추김치
3537,G802194901,1513,배추김치
3542,G802210201,1513,배추김치
3543,G802210202,1513,배추김치
3544,G802210202,1513,배추김치
3545,G802210202,1513,배추김치
3552,G802276501,1513,배추김치
3553,G802290101,1513,배추김치
3563,G803186403,1513,배추김치
3569,G803191501,1513,배추김치
3570,G803191501,1513,배추김치
3580,G803290103,1513,배추김치
3581,G803290103,1513,배추김치
3583,G803291801,1513,배추김치
3597,G804319001,1513,배추김치
3603,G804327501,1513,배추김치
3605,G804353001,1513,배추김치
3606,G804353001,1513,배추김치
3607,G804353001,1513,배추김치
3610,G804363201,1513,배추김치
3611,G804363201,1513,배추김치
3612,G804363201,1513,배추김치
3613,G804363202,1513,배추김치
3614,G804363202,1513,배추김치
3615,G804363202,1513,배추김치
3625,H801283305,1513,배추김치
3626,H801283305,1513,배추김치
3627,H801283305,1513,배추김치
3639,H801381901,1513,배추김치
3640,H801381901,1513,배추김치
3642,H801385302,1513,배추김치
3643,H801385302,1513,배추김치
3644,H801385303,1513,배추김치
