,ID,N_DCODE,음식코드명
142242,A705028102,909,"녹두빈대떡,채소"
142256,H706025701,909,"녹두빈대떡,채소"
142257,H706025701,909,"녹두빈대떡,채소"
142258,H706025701,909,"녹두빈대떡,채소"
142259,H706025701,909,"녹두빈대떡,채소"
142260,H706025701,909,"녹두빈대떡,채소"
142261,H706025701,909,"녹두빈대떡,채소"
142262,H706025701,909,"녹두빈대떡,채소"
142263,H706025701,909,"녹두빈대떡,채소"
142264,H706025701,909,"녹두빈대떡,채소"
142265,H706025701,909,"녹두빈대떡,채소"
142266,H706025701,909,"녹두빈대떡,채소"
142267,H706025701,909,"녹두빈대떡,채소"
142268,H706025701,909,"녹두빈대떡,채소"
142269,H706025702,909,"녹두빈대떡,채소"
142270,H706025702,909,"녹두빈대떡,채소"
142271,H706025702,909,"녹두빈대떡,채소"
142272,H706025702,909,"녹두빈대떡,채소"
142273,H706025702,909,"녹두빈대떡,채소"
142274,H706025702,909,"녹두빈대떡,채소"
142275,H706025702,909,"녹두빈대떡,채소"
142276,H706025702,909,"녹두빈대떡,채소"
142277,H706025702,909,"녹두빈대떡,채소"
142278,H706025702,909,"녹두빈대떡,채소"
142279,H706025702,909,"녹두빈대떡,채소"
142280,H706025702,909,"녹두빈대떡,채소"
142281,H706025702,909,"녹두빈대떡,채소"
142308,I706024301,909,"녹두빈대떡,채소"
142309,I706024301,909,"녹두빈대떡,채소"
142310,I706024301,909,"녹두빈대떡,채소"
142311,I706024301,909,"녹두빈대떡,채소"
142312,I706024301,909,"녹두빈대떡,채소"
142313,I706024301,909,"녹두빈대떡,채소"
142314,I706024301,909,"녹두빈대떡,채소"
142315,I706024301,909,"녹두빈대떡,채소"
142316,I706024301,909,"녹두빈대떡,채소"
142317,I706024301,909,"녹두빈대떡,채소"
142318,I706024301,909,"녹두빈대떡,채소"
142319,I706024301,909,"녹두빈대떡,채소"
142320,I706024301,909,"녹두빈대떡,채소"
142693,A738023905,1055,"어묵볶음,채소"
142694,A738023905,1055,"어묵볶음,채소"
142695,A738023905,1055,"어묵볶음,채소"
142696,A738023905,1055,"어묵볶음,채소"
142697,A738023905,1055,"어묵볶음,채소"
142698,A738023905,1055,"어묵볶음,채소"
142699,A738023905,1055,"어묵볶음,채소"
142700,A738023905,1055,"어묵볶음,채소"
142701,A738023905,1055,"어묵볶음,채소"
142702,A738023905,1055,"어묵볶음,채소"
142703,A738023905,1055,"어묵볶음,채소"
142704,A738023905,1055,"어묵볶음,채소"
142705,A738023905,1055,"어묵볶음,채소"
142706,A738023905,1055,"어묵볶음,채소"
142707,A738023905,1055,"어묵볶음,채소"
142708,A738023905,1055,"어묵볶음,채소"
142758,B711023501,1055,"어묵볶음,채소"
142759,B711023501,1055,"어묵볶음,채소"
142760,B711023501,1055,"어묵볶음,채소"
142761,B711023501,1055,"어묵볶음,채소"
142762,B711023501,1055,"어묵볶음,채소"
142763,B711023501,1055,"어묵볶음,채소"
142764,B711023501,1055,"어묵볶음,채소"
142849,C702023701,1055,"어묵볶음,채소"
142850,C702023701,1055,"어묵볶음,채소"
142851,C702023701,1055,"어묵볶음,채소"
142852,C702023701,1055,"어묵볶음,채소"
142853,C702023701,1055,"어묵볶음,채소"
142854,C702023701,1055,"어묵볶음,채소"
142855,C702023701,1055,"어묵볶음,채소"
142856,C702023701,1055,"어묵볶음,채소"
142857,C702023701,1055,"어묵볶음,채소"
142858,C702023701,1055,"어묵볶음,채소"
142859,C702023701,1055,"어묵볶음,채소"
142860,C702023701,1055,"어묵볶음,채소"
142861,C702023701,1055,"어묵볶음,채소"
142862,C702023701,1055,"어묵볶음,채소"
142863,C702023701,1055,"어묵볶음,채소"
142864,C702023701,1055,"어묵볶음,채소"
142865,C702023701,1055,"어묵볶음,채소"
142866,C702023701,1055,"어묵볶음,채소"
142867,C702023701,1055,"어묵볶음,채소"
142868,C702023701,1055,"어묵볶음,채소"
142869,C702023701,1055,"어묵볶음,채소"
142998,D709030901,1055,"어묵볶음,채소"
142999,D709030901,1055,"어묵볶음,채소"
143000,D709030901,1055,"어묵볶음,채소"
143001,D709030901,1055,"어묵볶음,채소"
143002,D709030901,1055,"어묵볶음,채소"
143003,D709030901,1055,"어묵볶음,채소"
143004,D709030901,1055,"어묵볶음,채소"
143005,D709030901,1055,"어묵볶음,채소"
143006,D709030901,1055,"어묵볶음,채소"
143007,D709030901,1055,"어묵볶음,채소"
143008,D709030901,1055,"어묵볶음,채소"
143009,D709030901,1055,"어묵볶음,채소"
143010,D709030901,1055,"어묵볶음,채소"
143011,D709030901,1055,"어묵볶음,채소"
143012,D709030901,1055,"어묵볶음,채소"
143013,D709030901,1055,"어묵볶음,채소"
143014,D709030901,1055,"어묵볶음,채소"
143015,D709030901,1055,"어묵볶음,채소"
143016,D709030901,1055,"어묵볶음,채소"
143017,D709030901,1055,"어묵볶음,채소"
143018,D709030901,1055,"어묵볶음,채소"
143019,D709030901,1055,"어묵볶음,채소"
143020,D709030901,1055,"어묵볶음,채소"
143021,D709030901,1055,"어묵볶음,채소"
143022,D709030901,1055,"어묵볶음,채소"
143023,D709030901,1055,"어묵볶음,채소"
143024,D709030901,1055,"어묵볶음,채소"
143025,D709030901,1055,"어묵볶음,채소"
143026,D709030901,1055,"어묵볶음,채소"
143027,D709030901,1055,"어묵볶음,채소"
143028,D709030901,1055,"어묵볶음,채소"
143029,D709030901,1055,"어묵볶음,채소"
143387,H707031401,1055,"어묵볶음,채소"
143388,H707031401,1055,"어묵볶음,채소"
143389,H707031401,1055,"어묵볶음,채소"
143390,H707031401,1055,"어묵볶음,채소"
143391,H707031401,1055,"어묵볶음,채소"
143392,H707031401,1055,"어묵볶음,채소"
143393,H707031401,1055,"어묵볶음,채소"
143394,H707031401,1055,"어묵볶음,채소"
143395,H707031401,1055,"어묵볶음,채소"
143396,H707031401,1055,"어묵볶음,채소"
143397,H707031401,1055,"어묵볶음,채소"
143398,H707031401,1055,"어묵볶음,채소"
143399,H707031401,1055,"어묵볶음,채소"
143400,H707031401,1055,"어묵볶음,채소"
143401,H707031401,1055,"어묵볶음,채소"
143402,H707031401,1055,"어묵볶음,채소"
143403,H707031401,1055,"어묵볶음,채소"
143404,H707031401,1055,"어묵볶음,채소"
143405,H707031401,1055,"어묵볶음,채소"
143406,H707031401,1055,"어묵볶음,채소"
143407,H707031401,1055,"어묵볶음,채소"
143576,H724030301,1055,"어묵볶음,채소"
143577,H724030301,1055,"어묵볶음,채소"
143578,H724030301,1055,"어묵볶음,채소"
143579,H724030301,1055,"어묵볶음,채소"
143580,H724030301,1055,"어묵볶음,채소"
143581,H724030301,1055,"어묵볶음,채소"
143582,H724030301,1055,"어묵볶음,채소"
143583,H724030301,1055,"어묵볶음,채소"
143584,H724030301,1055,"어묵볶음,채소"
143585,H724030301,1055,"어묵볶음,채소"
143586,H724030301,1055,"어묵볶음,채소"
143587,H724030301,1055,"어묵볶음,채소"
143588,H724030301,1055,"어묵볶음,채소"
143589,H724030301,1055,"어묵볶음,채소"
143590,H724030301,1055,"어묵볶음,채소"
143591,H724030301,1055,"어묵볶음,채소"
143592,H724030301,1055,"어묵볶음,채소"
143593,H724030301,1055,"어묵볶음,채소"
143594,H724030301,1055,"어묵볶음,채소"
143595,H724030301,1055,"어묵볶음,채소"
143596,H724030301,1055,"어묵볶음,채소"
143597,H724030301,1055,"어묵볶음,채소"
143598,H724030301,1055,"어묵볶음,채소"
143599,H724030301,1055,"어묵볶음,채소"
143600,H724030301,1055,"어묵볶음,채소"
143601,H724030301,1055,"어묵볶음,채소"
143602,H724030301,1055,"어묵볶음,채소"
143603,H724030301,1055,"어묵볶음,채소"
143604,H724030301,1055,"어묵볶음,채소"
143605,H724030301,1055,"어묵볶음,채소"
143606,H724030301,1055,"어묵볶음,채소"
143607,H724030301,1055,"어묵볶음,채소"
144060,I702024302,1055,"어묵볶음,채소"
144061,I702024302,1055,"어묵볶음,채소"
144062,I702024302,1055,"어묵볶음,채소"
144063,I702024302,1055,"어묵볶음,채소"
144064,I702024302,1055,"어묵볶음,채소"
144065,I702024302,1055,"어묵볶음,채소"
144087,J702028202,1055,"어묵볶음,채소"
144088,J702028202,1055,"어묵볶음,채소"
144089,J702028202,1055,"어묵볶음,채소"
144090,J702028202,1055,"어묵볶음,채소"
144091,J702028202,1055,"어묵볶음,채소"
144092,J702028202,1055,"어묵볶음,채소"
144093,J702028202,1055,"어묵볶음,채소"
144094,J702028202,1055,"어묵볶음,채소"
144095,J702028202,1055,"어묵볶음,채소"
144096,J702028202,1055,"어묵볶음,채소"
144097,J702028202,1055,"어묵볶음,채소"
144098,J702028202,1055,"어묵볶음,채소"
144099,J702028202,1055,"어묵볶음,채소"
144100,J702028202,1055,"어묵볶음,채소"
144101,J702028202,1055,"어묵볶음,채소"
144102,J702028202,1055,"어묵볶음,채소"
144103,J702028202,1055,"어묵볶음,채소"
144104,J702028202,1055,"어묵볶음,채소"
144105,J702028202,1055,"어묵볶음,채소"
144106,J702028202,1055,"어묵볶음,채소"
144107,J702028202,1055,"어묵볶음,채소"
144494,L705024101,1055,"어묵볶음,채소"
144495,L705024101,1055,"어묵볶음,채소"
144496,L705024101,1055,"어묵볶음,채소"
144497,L705024101,1055,"어묵볶음,채소"
144498,L705024101,1055,"어묵볶음,채소"
144698,M704026101,1055,"어묵볶음,채소"
144699,M704026101,1055,"어묵볶음,채소"
144700,M704026101,1055,"어묵볶음,채소"
144701,M704026101,1055,"어묵볶음,채소"
144702,M704026101,1055,"어묵볶음,채소"
144703,M704026101,1055,"어묵볶음,채소"
144704,M704026101,1055,"어묵볶음,채소"
144705,M704026101,1055,"어묵볶음,채소"
144706,M704026101,1055,"어묵볶음,채소"
144707,M704026101,1055,"어묵볶음,채소"
144708,M704026101,1055,"어묵볶음,채소"
144709,M704026101,1055,"어묵볶음,채소"
144710,M704026101,1055,"어묵볶음,채소"
144711,M704026101,1055,"어묵볶음,채소"
144712,M704026101,1055,"어묵볶음,채소"
144713,M704026101,1055,"어묵볶음,채소"
144714,M704026101,1055,"어묵볶음,채소"
144715,M704026101,1055,"어묵볶음,채소"
144716,M704026101,1055,"어묵볶음,채소"
144717,M704026101,1055,"어묵볶음,채소"
144718,M704026101,1055,"어묵볶음,채소"
144825,N703031501,1055,"어묵볶음,채소"
144826,N703031501,1055,"어묵볶음,채소"
144827,N703031501,1055,"어묵볶음,채소"
144828,N703031501,1055,"어묵볶음,채소"
144829,N703031501,1055,"어묵볶음,채소"
144830,N703031501,1055,"어묵볶음,채소"
144831,N703031501,1055,"어묵볶음,채소"
144832,N703031501,1055,"어묵볶음,채소"
144833,N703031501,1055,"어묵볶음,채소"
144834,N703031501,1055,"어묵볶음,채소"
144835,N703031501,1055,"어묵볶음,채소"
144836,N703031501,1055,"어묵볶음,채소"
144837,N703031501,1055,"어묵볶음,채소"
144838,N703031501,1055,"어묵볶음,채소"
144839,N703031501,1055,"어묵볶음,채소"
144840,N703031501,1055,"어묵볶음,채소"
144841,N703031501,1055,"어묵볶음,채소"
144842,N703031501,1055,"어묵볶음,채소"
144843,N703031501,1055,"어묵볶음,채소"
144844,N703031501,1055,"어묵볶음,채소"
144845,N703031501,1055,"어묵볶음,채소"
144846,N703031501,1055,"어묵볶음,채소"
144847,N703031501,1055,"어묵볶음,채소"
144848,N703031501,1055,"어묵볶음,채소"
144849,N703031501,1055,"어묵볶음,채소"
144850,N703031501,1055,"어묵볶음,채소"
144851,N703031501,1055,"어묵볶음,채소"
144852,N703031502,1055,"어묵볶음,채소"
144853,N703031502,1055,"어묵볶음,채소"
144854,N703031502,1055,"어묵볶음,채소"
144855,N703031502,1055,"어묵볶음,채소"
144856,N703031502,1055,"어묵볶음,채소"
144857,N703031502,1055,"어묵볶음,채소"
144858,N703031502,1055,"어묵볶음,채소"
144859,N703031502,1055,"어묵볶음,채소"
144860,N703031502,1055,"어묵볶음,채소"
144861,N703031502,1055,"어묵볶음,채소"
144862,N703031502,1055,"어묵볶음,채소"
144863,N703031502,1055,"어묵볶음,채소"
144864,N703031502,1055,"어묵볶음,채소"
144865,N703031502,1055,"어묵볶음,채소"
144866,N703031502,1055,"어묵볶음,채소"
144867,N703031502,1055,"어묵볶음,채소"
144868,N703031502,1055,"어묵볶음,채소"
144869,N703031502,1055,"어묵볶음,채소"
145083,A701028102,611,꽃게탕
145084,A701028102,611,꽃게탕
145085,A701028102,611,꽃게탕
145086,A701028102,611,꽃게탕
145087,A701028102,611,꽃게탕
145088,A701028102,611,꽃게탕
145089,A701028102,611,꽃게탕
145090,A701028102,611,꽃게탕
145133,A713022101,611,꽃게탕
145134,A713022101,611,꽃게탕
145135,A713022101,611,꽃게탕
145136,A713022101,611,꽃게탕
145137,A713022101,611,꽃게탕
145138,A713022101,611,꽃게탕
145139,A713022101,611,꽃게탕
145140,A713022101,611,꽃게탕
145141,A713022101,611,꽃게탕
145142,A713022101,611,꽃게탕
145143,A713022101,611,꽃게탕
145144,A713022101,611,꽃게탕
145145,A713022101,611,꽃게탕
145146,A713022101,611,꽃게탕
145147,A713022101,611,꽃게탕
145148,A713022101,611,꽃게탕
145149,A713022101,611,꽃게탕
145150,A713022101,611,꽃게탕
145151,A713022101,611,꽃게탕
145152,A713022101,611,꽃게탕
145153,A713022101,611,꽃게탕
145154,A713022101,611,꽃게탕
145155,A713022102,611,꽃게탕
145156,A713022102,611,꽃게탕
145157,A713022102,611,꽃게탕
145158,A713022102,611,꽃게탕
145159,A713022102,611,꽃게탕
145160,A713022102,611,꽃게탕
145161,A713022102,611,꽃게탕
145162,A713022102,611,꽃게탕
145163,A713022102,611,꽃게탕
145164,A713022102,611,꽃게탕
145165,A713022102,611,꽃게탕
145166,A713022102,611,꽃게탕
145167,A713022102,611,꽃게탕
145168,A713022102,611,꽃게탕
145169,A713022102,611,꽃게탕
145170,A713022102,611,꽃게탕
145171,A713022102,611,꽃게탕
145172,A713022102,611,꽃게탕
145173,A713022102,611,꽃게탕
145174,A713022102,611,꽃게탕
145175,A713022102,611,꽃게탕
145176,A713022102,611,꽃게탕
145220,F703039101,611,꽃게탕
145221,F703039101,611,꽃게탕
145222,F703039101,611,꽃게탕
145223,F703039101,611,꽃게탕
145224,F703039101,611,꽃게탕
145225,F703039101,611,꽃게탕
145226,F703039101,611,꽃게탕
145227,F703039101,611,꽃게탕
145228,F703039101,611,꽃게탕
145229,F703039101,611,꽃게탕
145230,F703039101,611,꽃게탕
145231,F703039101,611,꽃게탕
145232,F703039101,611,꽃게탕
145233,F703039101,611,꽃게탕
145234,F703039102,611,꽃게탕
145235,F703039102,611,꽃게탕
145236,F703039102,611,꽃게탕
145237,F703039102,611,꽃게탕
145238,F703039102,611,꽃게탕
145239,F703039102,611,꽃게탕
145240,F703039102,611,꽃게탕
145241,F703039102,611,꽃게탕
145242,F703039102,611,꽃게탕
145243,F703039102,611,꽃게탕
145244,F703039102,611,꽃게탕
145245,F703039102,611,꽃게탕
145246,F703039102,611,꽃게탕
145247,F703039102,611,꽃게탕
145428,L701036801,611,꽃게탕
145429,L701036801,611,꽃게탕
145430,L701036801,611,꽃게탕
145431,L701036801,611,꽃게탕
145432,L701036801,611,꽃게탕
145433,L701036801,611,꽃게탕
145434,L701036801,611,꽃게탕
145435,L701036801,611,꽃게탕
145436,L701036801,611,꽃게탕
145437,L701036801,611,꽃게탕
145438,L701036801,611,꽃게탕
145448,O704033601,611,꽃게탕
145449,O704033601,611,꽃게탕
145450,O704033601,611,꽃게탕
145451,O704033601,611,꽃게탕
145452,O704033601,611,꽃게탕
145453,O704033601,611,꽃게탕
145454,O704033601,611,꽃게탕
145455,O704033601,611,꽃게탕
145456,O704033601,611,꽃게탕
145457,O704033602,611,꽃게탕
145458,O704033602,611,꽃게탕
145459,O704033602,611,꽃게탕
145460,O704033602,611,꽃게탕
145461,O704033602,611,꽃게탕
145462,O704033602,611,꽃게탕
145463,O704033602,611,꽃게탕
145464,O704033602,611,꽃게탕
145465,O704033602,611,꽃게탕
145502,A705027302,923,"생선전,동태"
145503,A705027302,923,"생선전,동태"
145504,A705027302,923,"생선전,동태"
145505,A705027302,923,"생선전,동태"
145506,A705027302,923,"생선전,동태"
145507,A705027302,923,"생선전,동태"
145508,A705027302,923,"생선전,동태"
145509,A705027302,923,"생선전,동태"
145510,A705027302,923,"생선전,동태"
145511,A705027302,923,"생선전,동태"
145512,A705027302,923,"생선전,동태"
145513,A705027302,923,"생선전,동태"
145514,A705027302,923,"생선전,동태"
145515,A705027302,923,"생선전,동태"
145540,A727023301,923,"생선전,동태"
145541,A727023301,923,"생선전,동태"
145542,A727023301,923,"생선전,동태"
145543,A727023301,923,"생선전,동태"
145544,A727023301,923,"생선전,동태"
145545,A727023301,923,"생선전,동태"
145546,A727023301,923,"생선전,동태"
145557,A734020501,923,"생선전,동태"
145558,A734020501,923,"생선전,동태"
145559,A734020501,923,"생선전,동태"
145560,A734020501,923,"생선전,동태"
145561,A734020501,923,"생선전,동태"
145562,A734020502,923,"생선전,동태"
145563,A734020502,923,"생선전,동태"
145564,A734020502,923,"생선전,동태"
145565,A734020502,923,"생선전,동태"
145566,A734020502,923,"생선전,동태"
145602,A734030501,923,"생선전,동태"
145603,A734030501,923,"생선전,동태"
145604,A734030501,923,"생선전,동태"
145605,A734030501,923,"생선전,동태"
145606,A734030501,923,"생선전,동태"
145607,A734030501,923,"생선전,동태"
145608,A734030501,923,"생선전,동태"
145609,A734030501,923,"생선전,동태"
145610,A734030501,923,"생선전,동태"
145611,A734030501,923,"생선전,동태"
145612,A734030501,923,"생선전,동태"
145613,A734030501,923,"생선전,동태"
145614,A734030501,923,"생선전,동태"
145615,A734030501,923,"생선전,동태"
145621,B704022902,923,"생선전,동태"
145622,B704022902,923,"생선전,동태"
145623,B704022902,923,"생선전,동태"
145624,B704022902,923,"생선전,동태"
145625,B704022902,923,"생선전,동태"
145626,B704022903,923,"생선전,동태"
145627,B704022903,923,"생선전,동태"
145628,B704022903,923,"생선전,동태"
145629,B704022903,923,"생선전,동태"
145630,B704022903,923,"생선전,동태"
145636,C703035402,923,"생선전,동태"
145637,C703035402,923,"생선전,동태"
145638,C703035402,923,"생선전,동태"
145639,C703035402,923,"생선전,동태"
145640,C703035402,923,"생선전,동태"
145687,H701027205,923,"생선전,동태"
145688,H701027205,923,"생선전,동태"
145689,H701027205,923,"생선전,동태"
145690,H701027205,923,"생선전,동태"
145691,H701027205,923,"생선전,동태"
145712,H711026401,923,"생선전,동태"
145713,H711026401,923,"생선전,동태"
145714,H711026401,923,"생선전,동태"
145715,H711026401,923,"생선전,동태"
145716,H711026401,923,"생선전,동태"
145786,J705034001,923,"생선전,동태"
145787,J705034001,923,"생선전,동태"
145788,J705034001,923,"생선전,동태"
145789,J705034001,923,"생선전,동태"
145790,J705034001,923,"생선전,동태"
145791,J705034001,923,"생선전,동태"
145792,J705034001,923,"생선전,동태"
145793,J705034001,923,"생선전,동태"
145794,J705034001,923,"생선전,동태"
145795,J705034001,923,"생선전,동태"
145796,J705034001,923,"생선전,동태"
145797,J705034001,923,"생선전,동태"
145798,J705034001,923,"생선전,동태"
145799,J705034001,923,"생선전,동태"
145800,J705034001,923,"생선전,동태"
145849,O703035301,923,"생선전,동태"
145850,O703035301,923,"생선전,동태"
145851,O703035301,923,"생선전,동태"
145852,O703035301,923,"생선전,동태"
145853,O703035301,923,"생선전,동태"
145939,A734020501,933,"완자전,돼지고기"
145940,A734020501,933,"완자전,돼지고기"
145941,A734020501,933,"완자전,돼지고기"
145942,A734020501,933,"완자전,돼지고기"
145943,A734020501,933,"완자전,돼지고기"
145944,A734020501,933,"완자전,돼지고기"
145945,A734020501,933,"완자전,돼지고기"
145946,A734020501,933,"완자전,돼지고기"
145947,A734020501,933,"완자전,돼지고기"
145948,A734020501,933,"완자전,돼지고기"
145949,A734020501,933,"완자전,돼지고기"
145950,A734020502,933,"완자전,돼지고기"
145951,A734020502,933,"완자전,돼지고기"
145952,A734020502,933,"완자전,돼지고기"
145953,A734020502,933,"완자전,돼지고기"
145954,A734020502,933,"완자전,돼지고기"
145955,A734020502,933,"완자전,돼지고기"
145956,A734020502,933,"완자전,돼지고기"
145957,A734020502,933,"완자전,돼지고기"
145958,A734020502,933,"완자전,돼지고기"
145959,A734020502,933,"완자전,돼지고기"
145960,A734020502,933,"완자전,돼지고기"
145961,A734020502,933,"완자전,돼지고기"
145962,A734020502,933,"완자전,돼지고기"
145963,A734020502,933,"완자전,돼지고기"
145964,A734020502,933,"완자전,돼지고기"
145965,A734020502,933,"완자전,돼지고기"
145966,A734020502,933,"완자전,돼지고기"
145967,A734020502,933,"완자전,돼지고기"
145968,A734020502,933,"완자전,돼지고기"
145969,A734020502,933,"완자전,돼지고기"
145970,A734020502,933,"완자전,돼지고기"
145971,A734020502,933,"완자전,돼지고기"
145972,A734030501,933,"완자전,돼지고기"
145973,A734030501,933,"완자전,돼지고기"
145974,A734030501,933,"완자전,돼지고기"
145975,A734030501,933,"완자전,돼지고기"
146178,O710032301,933,"완자전,돼지고기"
146179,O710032301,933,"완자전,돼지고기"
146180,O710032301,933,"완자전,돼지고기"
146181,O710032301,933,"완자전,돼지고기"
146182,O710032301,933,"완자전,돼지고기"
146183,O710032301,933,"완자전,돼지고기"
146184,O710032301,933,"완자전,돼지고기"
146185,O710032301,933,"완자전,돼지고기"
146186,O710032301,933,"완자전,돼지고기"
146187,O710032301,933,"완자전,돼지고기"
146188,O710032301,933,"완자전,돼지고기"
146204,A701029003,945,호박전
146205,A701029003,945,호박전
146206,A701029003,945,호박전
146207,A701029003,945,호박전
146208,A701029003,945,호박전
146209,A701029003,945,호박전
146210,A701029003,945,호박전
146211,A701029003,945,호박전
146212,A701029003,945,호박전
146213,A701029003,945,호박전
146214,A701029003,945,호박전
146215,A701031102,945,호박전
146216,A701031102,945,호박전
146217,A701031102,945,호박전
146218,A701031102,945,호박전
146219,A701031102,945,호박전
146220,A701031102,945,호박전
146221,A701031102,945,호박전
146222,A701031102,945,호박전
146223,A701031102,945,호박전
146224,A701031102,945,호박전
146225,A701031102,945,호박전
146237,A709021801,945,호박전
146238,A709021801,945,호박전
146239,A709021801,945,호박전
146240,A709021801,945,호박전
146241,A709021801,945,호박전
146242,A709021801,945,호박전
146243,A709021801,945,호박전
146244,A709021801,945,호박전
146245,A709021801,945,호박전
146246,A709021801,945,호박전
146268,A719020102,945,호박전
146269,A719020102,945,호박전
146270,A719020102,945,호박전
146271,A719020102,945,호박전
146272,A719020102,945,호박전
146273,A719020102,945,호박전
146274,A719020102,945,호박전
146275,A719020102,945,호박전
146276,A719020102,945,호박전
146277,A719020102,945,호박전
146278,A719020102,945,호박전
146279,A723031201,945,호박전
146280,A723031201,945,호박전
146281,A723031201,945,호박전
146282,A723031201,945,호박전
146283,A723031201,945,호박전
146306,A730029102,945,호박전
146307,A730029102,945,호박전
146308,A730029102,945,호박전
146309,A730029102,945,호박전
146465,F706023601,945,호박전
146466,F706023601,945,호박전
146467,F706023601,945,호박전
146468,F706023601,945,호박전
146469,F706023601,945,호박전
146470,F706023601,945,호박전
146471,F706023601,945,호박전
146472,F706023601,945,호박전
146473,F706023602,945,호박전
146474,F706023602,945,호박전
146475,F706023602,945,호박전
146476,F706023602,945,호박전
146477,H701027205,945,호박전
146478,H701027205,945,호박전
146479,H701027205,945,호박전
146480,H701027205,945,호박전
146481,H701027205,945,호박전
146482,H701027205,945,호박전
146483,H701027205,945,호박전
146484,H701027205,945,호박전
146485,H701027205,945,호박전
146486,H701027205,945,호박전
146487,H701027205,945,호박전
146526,H711026401,945,호박전
146527,H711026401,945,호박전
146528,H711026401,945,호박전
146529,H711026401,945,호박전
146530,H711026401,945,호박전
146531,H711026401,945,호박전
146532,H711026401,945,호박전
146533,H711026401,945,호박전
146534,H711026401,945,호박전
146535,H711026401,945,호박전
146536,H711026401,945,호박전
146552,H719021902,945,호박전
146553,H719021902,945,호박전
146554,H719021902,945,호박전
146555,H719021902,945,호박전
146556,H719021902,945,호박전
146557,H719021902,945,호박전
146558,H719021902,945,호박전
146559,H719021902,945,호박전
146560,H719021902,945,호박전
146561,H719021902,945,호박전
146562,H719021902,945,호박전
146621,J701024501,945,호박전
146622,J701024501,945,호박전
146623,J701024501,945,호박전
146624,J701024501,945,호박전
146625,J701024501,945,호박전
146626,J701024501,945,호박전
146627,J701024501,945,호박전
146628,J701024501,945,호박전
146629,J701024501,945,호박전
146630,J701024501,945,호박전
146631,J701024501,945,호박전
146632,J703022901,945,호박전
146633,J703022901,945,호박전
146634,J703022901,945,호박전
146635,J703022901,945,호박전
146636,J703022901,945,호박전
146637,J703022902,945,호박전
146638,J703022902,945,호박전
146639,J703022902,945,호박전
146640,J703022902,945,호박전
146641,J703022902,945,호박전
146653,J703031506,945,호박전
146654,J703031506,945,호박전
146655,J703031506,945,호박전
146656,J703031506,945,호박전
146657,J703031506,945,호박전
146658,J703031506,945,호박전
146670,K704032301,945,호박전
146671,K704032301,945,호박전
146672,K704032301,945,호박전
146673,K704032301,945,호박전
146674,K704032301,945,호박전
146675,K704032301,945,호박전
146676,K704032301,945,호박전
146677,K704032301,945,호박전
146678,K704032301,945,호박전
146679,K704032301,945,호박전
146680,K704032301,945,호박전
146786,O706025502,945,호박전
146787,O706025502,945,호박전
146788,O706025502,945,호박전
146789,O706025502,945,호박전
146790,O706025502,945,호박전
146791,O706025502,945,호박전
146792,O706025502,945,호박전
146793,O706025502,945,호박전
146794,O706025502,945,호박전
146795,O706025502,945,호박전
146796,O706025502,945,호박전
146797,O706029501,945,호박전
146798,O706029501,945,호박전
146799,O706029501,945,호박전
146800,O706029501,945,호박전
146801,O706029501,945,호박전
146802,O706029501,945,호박전
146803,O706029501,945,호박전
146804,O706029501,945,호박전
146805,O706029501,945,호박전
146806,O706029501,945,호박전
146807,O706029501,945,호박전
146808,O706030701,945,호박전
146809,O706030701,945,호박전
146810,O706030701,945,호박전
146811,O706030701,945,호박전
146812,O706030701,945,호박전
146813,O706030701,945,호박전
146814,O706030701,945,호박전
146815,O706030701,945,호박전
146816,O706030701,945,호박전
146817,O706030701,945,호박전
146818,O706030701,945,호박전
146819,O706031301,945,호박전
146820,O706031301,945,호박전
146821,O706031301,945,호박전
146822,O706031301,945,호박전
146823,O706031301,945,호박전
146824,O706031301,945,호박전
146825,O706031301,945,호박전
146826,O706031301,945,호박전
146827,O706031301,945,호박전
146828,O706031301,945,호박전
146829,O706031301,945,호박전
146830,O706032101,945,호박전
146831,O706032101,945,호박전
146832,O706032101,945,호박전
146833,O706032101,945,호박전
146834,O706032101,945,호박전
146835,O706032101,945,호박전
146836,O706032101,945,호박전
146837,O706032101,945,호박전
146838,O706032101,945,호박전
146839,O706032101,945,호박전
146840,O706032101,945,호박전
146841,O706032201,945,호박전
146842,O706032201,945,호박전
146843,O706032201,945,호박전
146844,O706032201,945,호박전
146845,O706032201,945,호박전
146846,O706032201,945,호박전
146847,O706032201,945,호박전
146848,O706032201,945,호박전
146849,O706032201,945,호박전
146850,O706032201,945,호박전
146851,O706032201,945,호박전
146852,O708033001,945,호박전
146853,O708033001,945,호박전
146854,O708033001,945,호박전
146855,O708033001,945,호박전
146856,O708033001,945,호박전
146857,O708033001,945,호박전
146858,O708033001,945,호박전
146859,O708033001,945,호박전
146860,O708033001,945,호박전
146861,O708033001,945,호박전
146862,O708033002,945,호박전
146863,O708033002,945,호박전
146864,O708033002,945,호박전
146865,O708033002,945,호박전
146866,O708033002,945,호박전
146867,O708033002,945,호박전
146868,O708033002,945,호박전
146869,O708033002,945,호박전
146870,O708033002,945,호박전
146871,O708033002,945,호박전
146887,A705025601,1606,"명란젓,양념"
146888,A705025601,1606,"명란젓,양념"
146889,A705027301,1606,"명란젓,양념"
146890,A705027301,1606,"명란젓,양념"
